timestamp,likes,comments,shares,caption,hashtags,content_type,campaign_id
2024-12-03 15:00:00,69.0,30.0,29.0,When the sunbeam hits just right ☀️,"#meow, #catlife, #kitty, #catfood",behind_scenes,12
2024-12-03 16:00:00,166.0,54.0,32.0,Quality time with our feline friend 💕,"#cute, #kitty",review,9
2024-12-03 17:00:00,9.0,82.0,25.0,Weekend vibes with our favorite furry friend 🐱,"#purrfect, #ad, #catfood, #sponsored",daily_life,17
2024-12-03 18:00:00,330.0,28.0,25.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#sponsored, #catlife, #catsofinstagram",daily_life,17
2024-12-03 19:00:00,536.0,48.0,14.0,When the sunbeam hits just right ☀️,"#cute, #catfood",behind_scenes,11
2024-12-03 20:00:00,688.0,32.0,42.0,Breaking news: Nap time is essential! 😴,"#ad, #cute, #catlife",review,9
2024-12-03 21:00:00,575.0,26.0,25.0,The face you make when the treats come out 😻,"#catlife, #cute, #cute, #catfood, #meow",behind_scenes,10
2024-12-03 22:00:00,292.0,33.0,21.0,The face you make when the treats come out 😻,"#cute, #meow, #cute, #sponsored",cute_moment,7
2024-12-03 23:00:00,134.0,12.0,34.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#cute, #cute, #meow, #sponsored, #meow",product_showcase,14
2024-12-04 00:00:00,255.0,92.0,30.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#cute, #meow, #meow, #fluff, #ad",product_showcase,18
2024-12-04 01:00:00,420.0,18.0,27.0,Weekend vibes with our favorite furry friend 🐱,"#ad, #sponsored, #fluff, #ad",daily_life,6
2024-12-04 02:00:00,487.0,65.0,37.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#meow, #catlife, #meow",review,17
2024-12-04 03:00:00,635.0,44.0,33.0,Quality time with our feline friend 💕,"#fluff, #meow, #purrfect",review,8
2024-12-04 04:00:00,571.0,55.0,33.0,Weekend vibes with our favorite furry friend 🐱,"#catlife, #fluff, #cute, #catfood",daily_life,3
2024-12-04 05:00:00,781.0,81.0,52.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#sponsored, #meow, #catlife, #ad, #fluff",review,1
2024-12-04 06:00:00,596.0,85.0,44.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#cute, #catlife, #catlife",review,10
2024-12-04 07:00:00,691.0,57.0,50.0,Making every moment special with Premium Cat Feast! #ad,"#cute, #fluff, #purrfect",product_showcase,12
2024-12-04 08:00:00,919.0,61.0,39.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#kitty, #kitty, #cute, #fluff",cute_moment,1
2024-12-04 09:00:00,565.0,65.0,25.0,Breaking news: Nap time is essential! 😴,"#sponsored, #purrfect, #ad, #catsofinstagram, #fluff",cute_moment,14
2024-12-04 10:00:00,717.0,62.0,35.0,When the sunbeam hits just right ☀️,"#fluff, #ad",daily_life,11
2024-12-04 11:00:00,606.0,73.0,53.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catfood, #kitty, #purrfect, #purrfect, #purrfect",cute_moment,20
2024-12-04 12:00:00,543.0,99.0,30.0,Breaking news: Nap time is essential! 😴,"#meow, #meow, #fluff, #fluff, #cute",cute_moment,3
2024-12-04 13:00:00,740.0,18.0,57.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#catfood, #catsofinstagram, #catlife",product_showcase,15
2024-12-04 14:00:00,580.0,56.0,36.0,Breaking news: Nap time is essential! 😴,"#purrfect, #purrfect",cute_moment,5
2024-12-04 15:00:00,261.0,,30.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#fluff, #cute, #fluff",cute_moment,5
2024-12-04 16:00:00,,65.0,,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#meow, #cute, #meow",cute_moment,1
2024-12-04 17:00:00,479.0,58.0,30.0,Making every moment special with Premium Cat Feast! #ad,"#catsofinstagram, #cute, #catlife",behind_scenes,1
2024-12-04 18:00:00,367.0,54.0,24.0,The face you make when the treats come out 😻,"#catsofinstagram, #ad, #fluff, #meow",cute_moment,4
2024-12-04 19:00:00,555.0,45.0,18.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#sponsored, #catfood, #catsofinstagram, #purrfect",behind_scenes,4
2024-12-04 20:00:00,435.0,20.0,26.0,Making every moment special with Premium Cat Feast! #ad,"#kitty, #purrfect, #cute, #meow, #fluff",product_showcase,1
2024-12-04 21:00:00,915.0,55.0,25.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#fluff, #catlife",cute_moment,15
2024-12-04 22:00:00,179.0,55.0,26.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#ad, #purrfect, #meow, #sponsored",review,11
2024-12-04 23:00:00,495.0,90.0,51.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#catsofinstagram, #catsofinstagram, #purrfect, #catlife, #cute",behind_scenes,8
2024-12-05 00:00:00,401.0,84.0,33.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catsofinstagram, #catlife, #purrfect",cute_moment,3
2024-12-05 01:00:00,873.0,74.0,42.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#purrfect, #sponsored, #purrfect",review,7
2024-12-05 02:00:00,434.0,93.0,35.0,Weekend vibes with our favorite furry friend 🐱,"#kitty, #catsofinstagram, #fluff, #fluff",daily_life,10
2024-12-05 03:00:00,687.0,85.0,48.0,When the sunbeam hits just right ☀️,"#purrfect, #catlife, #sponsored",behind_scenes,20
2024-12-05 04:00:00,675.0,71.0,46.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catsofinstagram, #fluff, #purrfect",product_showcase,11
2024-12-05 05:00:00,491.0,69.0,37.0,Breaking news: Nap time is essential! 😴,"#catlife, #catsofinstagram, #fluff",daily_life,1
2024-12-05 06:00:00,553.0,64.0,25.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#cute, #catsofinstagram, #catfood, #catlife, #ad",review,5
2024-12-05 07:00:00,639.0,53.0,46.0,Weekend vibes with our favorite furry friend 🐱,"#meow, #catfood, #catsofinstagram, #kitty",behind_scenes,8
2024-12-05 08:00:00,1033.0,103.0,36.0,Making every moment special with Premium Cat Feast! #ad,"#cute, #sponsored, #kitty",behind_scenes,10
2024-12-05 09:00:00,783.0,76.0,40.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catfood, #ad, #catlife, #fluff",cute_moment,14
2024-12-05 10:00:00,722.0,75.0,30.0,When the sunbeam hits just right ☀️,"#ad, #ad",daily_life,12
2024-12-05 11:00:00,1075.0,83.0,46.0,Breaking news: Nap time is essential! 😴,"#sponsored, #ad",cute_moment,11
2024-12-05 12:00:00,605.0,107.0,46.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#catlife, #meow, #kitty, #ad",product_showcase,17
2024-12-05 13:00:00,348.0,30.0,42.0,When the sunbeam hits just right ☀️,"#meow, #catlife",daily_life,4
2024-12-05 14:00:00,606.0,39.0,40.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#sponsored, #catlife",behind_scenes,2
2024-12-05 15:00:00,361.0,20.0,35.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#kitty, #cute, #fluff, #fluff",review,17
2024-12-05 16:00:00,357.0,30.0,13.0,When the sunbeam hits just right ☀️,"#purrfect, #catfood, #catlife, #sponsored",product_showcase,10
2024-12-05 17:00:00,89.0,52.0,42.0,When the sunbeam hits just right ☀️,"#fluff, #catlife",cute_moment,12
2024-12-05 18:00:00,453.0,28.0,16.0,Breaking news: Nap time is essential! 😴,"#sponsored, #kitty, #sponsored, #ad",cute_moment,17
2024-12-05 19:00:00,312.0,28.0,23.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#cute, #fluff, #sponsored, #fluff, #catlife",product_showcase,19
2024-12-05 20:00:00,448.0,48.0,35.0,Breaking news: Nap time is essential! 😴,"#meow, #meow",daily_life,12
2024-12-05 21:00:00,224.0,33.0,37.0,Weekend vibes with our favorite furry friend 🐱,"#fluff, #ad, #ad, #cute, #purrfect",product_showcase,17
2024-12-05 22:00:00,534.0,51.0,37.0,When the sunbeam hits just right ☀️,"#ad, #ad, #ad, #ad, #catsofinstagram",daily_life,11
2024-12-05 23:00:00,380.0,71.0,29.0,Breaking news: Nap time is essential! 😴,"#catlife, #catsofinstagram",product_showcase,1
2024-12-06 00:00:00,454.0,81.0,28.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#fluff, #catlife, #catfood",product_showcase,20
2024-12-06 01:00:00,760.0,76.0,74.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#ad, #ad, #catsofinstagram, #fluff, #meow",behind_scenes,17
2024-12-06 02:00:00,908.0,87.0,45.0,Making every moment special with Premium Cat Feast! #ad,"#meow, #purrfect",daily_life,16
2024-12-06 03:00:00,825.0,79.0,49.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#cute, #catfood, #fluff, #catfood",product_showcase,9
2024-12-06 04:00:00,360.0,60.0,35.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#sponsored, #purrfect, #catlife, #sponsored, #sponsored",cute_moment,19
2024-12-06 05:00:00,1384.0,64.0,46.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#meow, #meow, #purrfect",cute_moment,10
2024-12-06 06:00:00,1336.0,79.0,40.0,Quality time with our feline friend 💕,"#cute, #cute, #catlife, #fluff",daily_life,15
2024-12-06 07:00:00,1004.0,68.0,,Breaking news: Nap time is essential! 😴,"#catfood, #kitty, #catsofinstagram, #ad, #ad",product_showcase,3
2024-12-06 08:00:00,645.0,86.0,45.0,When the sunbeam hits just right ☀️,"#kitty, #meow",daily_life,5
2024-12-06 09:00:00,627.0,72.0,69.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#ad, #catlife",product_showcase,9
2024-12-06 10:00:00,673.0,79.0,37.0,Weekend vibes with our favorite furry friend 🐱,"#sponsored, #cute",behind_scenes,12
2024-12-06 11:00:00,848.0,40.0,36.0,Breaking news: Nap time is essential! 😴,"#catsofinstagram, #purrfect",review,17
2024-12-06 12:00:00,608.0,75.0,29.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#sponsored, #kitty",cute_moment,5
2024-12-06 13:00:00,414.0,40.0,31.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#catsofinstagram, #catfood",daily_life,16
2024-12-06 14:00:00,393.0,25.0,25.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#catsofinstagram, #fluff",cute_moment,18
2024-12-06 15:00:00,708.0,31.0,22.0,Weekend vibes with our favorite furry friend 🐱,"#meow, #purrfect, #catsofinstagram, #catsofinstagram",product_showcase,17
2024-12-06 16:00:00,803.0,92.0,13.0,When the sunbeam hits just right ☀️,"#cute, #kitty, #ad, #purrfect",cute_moment,13
2024-12-06 17:00:00,758.0,34.0,26.0,Making every moment special with Premium Cat Feast! #ad,"#sponsored, #catlife, #meow, #sponsored",product_showcase,17
2024-12-06 18:00:00,523.0,31.0,19.0,Weekend vibes with our favorite furry friend 🐱,"#catfood, #purrfect, #sponsored, #cute",daily_life,18
2024-12-06 19:00:00,420.0,35.0,43.0,Making every moment special with Premium Cat Feast! #ad,"#catsofinstagram, #meow",review,12
2024-12-06 20:00:00,102.0,42.0,30.0,Quality time with our feline friend 💕,"#meow, #catfood, #cute",behind_scenes,17
2024-12-06 21:00:00,524.0,29.0,23.0,The face you make when the treats come out 😻,"#meow, #fluff, #fluff, #catfood",behind_scenes,9
2024-12-06 22:00:00,562.0,56.0,13.0,Breaking news: Nap time is essential! 😴,"#fluff, #catsofinstagram, #catfood, #meow, #sponsored",cute_moment,11
2024-12-06 23:00:00,606.0,64.0,24.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catlife, #kitty, #catlife",daily_life,2
2024-12-07 00:00:00,717.0,79.0,26.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#ad, #fluff, #catsofinstagram, #cute",daily_life,18
2024-12-07 01:00:00,473.0,55.0,66.0,Weekend vibes with our favorite furry friend 🐱,"#catfood, #sponsored, #kitty, #cute, #kitty",behind_scenes,3
2024-12-07 02:00:00,917.0,95.0,48.0,Quality time with our feline friend 💕,"#sponsored, #fluff, #meow, #purrfect",product_showcase,6
2024-12-07 03:00:00,,86.0,41.0,Making every moment special with Premium Cat Feast! #ad,"#catfood, #catsofinstagram, #sponsored, #catlife",behind_scenes,7
2024-12-07 04:00:00,1013.0,88.0,34.0,Making every moment special with Premium Cat Feast! #ad,"#ad, #purrfect, #catsofinstagram",cute_moment,3
2024-12-07 05:00:00,1215.0,106.0,48.0,Weekend vibes with our favorite furry friend 🐱,"#ad, #catsofinstagram, #sponsored",behind_scenes,19
2024-12-07 06:00:00,1192.0,89.0,46.0,When the sunbeam hits just right ☀️,"#catfood, #kitty, #catfood",product_showcase,20
2024-12-07 07:00:00,862.0,103.0,70.0,Making every moment special with Premium Cat Feast! #ad,"#catfood, #meow",cute_moment,18
2024-12-07 08:00:00,904.0,122.0,57.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catsofinstagram, #ad, #kitty",product_showcase,7
2024-12-07 09:00:00,980.0,107.0,31.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#cute, #catsofinstagram",review,2
2024-12-07 10:00:00,762.0,89.0,85.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#meow, #catlife, #meow, #catsofinstagram",cute_moment,4
2024-12-07 11:00:00,928.0,124.0,30.0,When the sunbeam hits just right ☀️,"#cute, #fluff, #catfood",product_showcase,16
2024-12-07 12:00:00,865.0,85.0,32.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#kitty, #kitty",behind_scenes,6
2024-12-07 13:00:00,1065.0,19.0,52.0,Quality time with our feline friend 💕,"#meow, #catsofinstagram",review,18
2024-12-07 14:00:00,1260.0,72.0,40.0,Quality time with our feline friend 💕,"#meow, #catlife, #meow, #cute",product_showcase,17
2024-12-07 15:00:00,500.0,18.0,31.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#cute, #catsofinstagram, #purrfect, #kitty, #purrfect",behind_scenes,5
2024-12-07 16:00:00,219.0,63.0,17.0,Quality time with our feline friend 💕,"#catsofinstagram, #ad, #catlife, #catfood, #fluff",review,14
2024-12-07 17:00:00,749.0,6.0,19.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#sponsored, #catlife, #catfood, #sponsored",daily_life,9
2024-12-07 18:00:00,364.0,37.0,16.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catlife, #sponsored, #cute",daily_life,5
2024-12-07 19:00:00,282.0,40.0,31.0,When the sunbeam hits just right ☀️,"#cute, #cute, #catlife, #cute, #ad",review,12
2024-12-07 20:00:00,359.0,35.0,28.0,Making every moment special with Premium Cat Feast! #ad,"#ad, #fluff",product_showcase,17
2024-12-07 21:00:00,470.0,43.0,29.0,When the sunbeam hits just right ☀️,"#fluff, #sponsored",product_showcase,19
2024-12-07 22:00:00,749.0,78.0,35.0,When the sunbeam hits just right ☀️,"#cute, #ad, #sponsored, #cute",cute_moment,2
2024-12-07 23:00:00,269.0,42.0,22.0,Weekend vibes with our favorite furry friend 🐱,"#fluff, #catfood",product_showcase,9
2024-12-08 00:00:00,483.0,68.0,56.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#sponsored, #catfood",product_showcase,13
2024-12-08 01:00:00,980.0,53.0,57.0,Breaking news: Nap time is essential! 😴,"#purrfect, #cute, #catlife",daily_life,7
2024-12-08 02:00:00,1029.0,77.0,51.0,Quality time with our feline friend 💕,"#sponsored, #catsofinstagram, #catfood, #catsofinstagram",daily_life,7
2024-12-08 03:00:00,1013.0,79.0,52.0,The face you make when the treats come out 😻,"#catsofinstagram, #purrfect, #fluff, #cute, #purrfect",product_showcase,16
2024-12-08 04:00:00,,72.0,57.0,When the sunbeam hits just right ☀️,"#catlife, #ad",behind_scenes,16
2024-12-08 05:00:00,611.0,67.0,70.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catlife, #cute",daily_life,15
2024-12-08 06:00:00,837.0,87.0,39.0,Making every moment special with Premium Cat Feast! #ad,"#purrfect, #purrfect, #catsofinstagram, #sponsored, #cute",product_showcase,18
2024-12-08 07:00:00,1011.0,115.0,75.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#ad, #catsofinstagram, #fluff, #catfood",daily_life,10
2024-12-08 08:00:00,1203.0,95.0,56.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#kitty, #kitty, #sponsored, #ad, #meow",product_showcase,16
2024-12-08 09:00:00,464.0,80.0,41.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#sponsored, #catfood",review,1
2024-12-08 10:00:00,749.0,80.0,66.0,Weekend vibes with our favorite furry friend 🐱,"#catsofinstagram, #meow",daily_life,20
2024-12-08 11:00:00,488.0,89.0,30.0,The face you make when the treats come out 😻,"#meow, #catlife, #ad, #sponsored, #catlife",product_showcase,19
2024-12-08 12:00:00,320.0,64.0,39.0,The face you make when the treats come out 😻,"#purrfect, #cute, #catlife",daily_life,17
2024-12-08 13:00:00,779.0,6.0,54.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#fluff, #catfood, #meow, #ad, #catsofinstagram",behind_scenes,12
2024-12-08 14:00:00,634.0,37.0,29.0,The face you make when the treats come out 😻,"#purrfect, #catlife, #purrfect, #catlife",review,11
2024-12-08 15:00:00,621.0,35.0,40.0,Making every moment special with Premium Cat Feast! #ad,"#fluff, #ad, #purrfect, #meow, #fluff",product_showcase,4
2024-12-08 16:00:00,754.0,52.0,36.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catsofinstagram, #sponsored",review,2
2024-12-08 17:00:00,306.0,63.0,28.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#catfood, #kitty",product_showcase,6
2024-12-08 18:00:00,327.0,60.0,31.0,Making every moment special with Premium Cat Feast! #ad,"#fluff, #kitty",review,4
2024-12-08 19:00:00,951.0,45.0,24.0,The face you make when the treats come out 😻,"#sponsored, #cute, #catlife, #purrfect, #catsofinstagram",review,12
2024-12-08 20:00:00,446.0,17.0,36.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catsofinstagram, #fluff, #catsofinstagram, #catlife",cute_moment,7
2024-12-08 21:00:00,730.0,103.0,33.0,Quality time with our feline friend 💕,"#purrfect, #cute, #catlife",product_showcase,8
2024-12-08 22:00:00,584.0,76.0,26.0,Making every moment special with Premium Cat Feast! #ad,"#meow, #ad, #catfood",daily_life,1
2024-12-08 23:00:00,202.0,39.0,44.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catfood, #meow, #cute, #cute, #kitty",daily_life,11
2024-12-09 00:00:00,168.0,64.0,33.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#catfood, #sponsored, #kitty, #catlife, #sponsored",daily_life,14
2024-12-09 01:00:00,552.0,63.0,22.0,The face you make when the treats come out 😻,"#kitty, #ad",review,7
2024-12-09 02:00:00,929.0,77.0,,The face you make when the treats come out 😻,"#catsofinstagram, #catsofinstagram",behind_scenes,3
2024-12-09 03:00:00,1020.0,95.0,51.0,Making every moment special with Premium Cat Feast! #ad,"#purrfect, #catsofinstagram, #fluff, #ad, #kitty",daily_life,15
2024-12-09 04:00:00,965.0,97.0,32.0,Quality time with our feline friend 💕,"#sponsored, #purrfect, #catlife",review,3
2024-12-09 05:00:00,586.0,88.0,48.0,Making every moment special with Premium Cat Feast! #ad,"#kitty, #catfood, #catsofinstagram, #ad, #cute",daily_life,17
2024-12-09 06:00:00,999.0,94.0,47.0,Breaking news: Nap time is essential! 😴,"#catsofinstagram, #catsofinstagram, #kitty, #catsofinstagram",cute_moment,11
2024-12-09 07:00:00,595.0,86.0,36.0,Breaking news: Nap time is essential! 😴,"#meow, #fluff, #catlife, #cute, #fluff",review,5
2024-12-09 08:00:00,760.0,68.0,59.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catlife, #catlife, #purrfect, #fluff, #sponsored",product_showcase,18
2024-12-09 09:00:00,714.0,92.0,38.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#catsofinstagram, #fluff, #catfood, #cute, #catsofinstagram",review,3
2024-12-09 10:00:00,,60.0,44.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catlife, #fluff, #ad, #purrfect",cute_moment,13
2024-12-09 11:00:00,954.0,47.0,40.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#fluff, #catfood",product_showcase,13
2024-12-09 12:00:00,442.0,29.0,29.0,When the sunbeam hits just right ☀️,"#meow, #catsofinstagram, #catlife",daily_life,1
2024-12-09 13:00:00,292.0,62.0,38.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#fluff, #fluff",review,13
2024-12-09 14:00:00,451.0,53.0,51.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#meow, #catlife",cute_moment,14
2024-12-09 15:00:00,466.0,35.0,33.0,When the sunbeam hits just right ☀️,"#kitty, #sponsored, #catfood, #fluff",product_showcase,19
2024-12-09 16:00:00,983.0,66.0,46.0,Breaking news: Nap time is essential! 😴,"#ad, #catsofinstagram, #catfood, #ad, #catlife",behind_scenes,15
2024-12-09 17:00:00,496.0,27.0,32.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#sponsored, #ad, #sponsored, #ad",review,10
2024-12-09 18:00:00,221.0,33.0,15.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#ad, #kitty, #sponsored, #sponsored, #ad",review,18
2024-12-09 19:00:00,162.0,43.0,22.0,When the sunbeam hits just right ☀️,"#cute, #fluff, #purrfect, #sponsored",daily_life,8
2024-12-09 20:00:00,49.0,36.0,16.0,When the sunbeam hits just right ☀️,"#purrfect, #catlife, #sponsored, #fluff",behind_scenes,18
2024-12-09 21:00:00,248.0,53.0,36.0,Breaking news: Nap time is essential! 😴,"#ad, #sponsored, #catlife",daily_life,17
2024-12-09 22:00:00,518.0,59.0,26.0,Breaking news: Nap time is essential! 😴,"#sponsored, #catlife",behind_scenes,13
2024-12-09 23:00:00,869.0,34.0,2.0,When the sunbeam hits just right ☀️,"#purrfect, #ad, #meow",product_showcase,7
2024-12-10 00:00:00,876.0,65.0,56.0,The face you make when the treats come out 😻,"#sponsored, #ad",product_showcase,12
2024-12-10 01:00:00,714.0,71.0,31.0,Breaking news: Nap time is essential! 😴,"#meow, #ad, #catsofinstagram, #catsofinstagram, #catfood",review,19
2024-12-10 02:00:00,603.0,72.0,33.0,Breaking news: Nap time is essential! 😴,"#catfood, #fluff",review,13
2024-12-10 03:00:00,709.0,100.0,64.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#purrfect, #catlife, #catfood, #purrfect, #cute",product_showcase,17
2024-12-10 04:00:00,660.0,81.0,32.0,Quality time with our feline friend 💕,"#meow, #catlife",behind_scenes,7
2024-12-10 05:00:00,1039.0,85.0,56.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#sponsored, #ad, #catsofinstagram, #cute",daily_life,6
2024-12-10 06:00:00,863.0,87.0,31.0,Weekend vibes with our favorite furry friend 🐱,"#catfood, #purrfect, #purrfect, #ad",product_showcase,6
2024-12-10 07:00:00,782.0,69.0,30.0,Weekend vibes with our favorite furry friend 🐱,"#ad, #ad, #kitty, #ad, #kitty",product_showcase,10
2024-12-10 08:00:00,314.0,78.0,53.0,Breaking news: Nap time is essential! 😴,"#fluff, #ad, #kitty",cute_moment,9
2024-12-10 09:00:00,614.0,80.0,47.0,Quality time with our feline friend 💕,"#meow, #purrfect, #catsofinstagram, #catfood",review,18
2024-12-10 10:00:00,906.0,59.0,46.0,The face you make when the treats come out 😻,"#cute, #sponsored, #kitty, #cute",behind_scenes,3
2024-12-10 11:00:00,448.0,59.0,43.0,Breaking news: Nap time is essential! 😴,"#catlife, #catsofinstagram, #kitty, #sponsored, #catfood",daily_life,12
2024-12-10 12:00:00,463.0,63.0,40.0,Quality time with our feline friend 💕,"#fluff, #kitty, #cute",cute_moment,9
2024-12-10 13:00:00,674.0,64.0,23.0,The face you make when the treats come out 😻,"#sponsored, #kitty, #cute",cute_moment,19
2024-12-10 14:00:00,169.0,63.0,33.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#purrfect, #fluff, #catsofinstagram, #catlife",product_showcase,16
2024-12-10 15:00:00,707.0,37.0,17.0,Weekend vibes with our favorite furry friend 🐱,"#sponsored, #fluff, #catsofinstagram, #catlife, #fluff",review,9
2024-12-10 16:00:00,335.0,10.0,10.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#catlife, #cute, #catlife, #catsofinstagram",product_showcase,13
2024-12-10 17:00:00,307.0,41.0,28.0,Quality time with our feline friend 💕,"#fluff, #kitty, #catfood, #catsofinstagram",cute_moment,15
2024-12-10 18:00:00,189.0,39.0,40.0,Quality time with our feline friend 💕,"#purrfect, #meow, #catfood, #catlife, #sponsored",cute_moment,2
2024-12-10 19:00:00,513.0,46.0,19.0,Weekend vibes with our favorite furry friend 🐱,"#fluff, #catfood, #sponsored, #catfood",daily_life,14
2024-12-10 20:00:00,1037.0,32.0,23.0,Quality time with our feline friend 💕,"#kitty, #sponsored, #catfood",product_showcase,3
2024-12-10 21:00:00,648.0,22.0,15.0,Weekend vibes with our favorite furry friend 🐱,"#catsofinstagram, #ad, #sponsored, #purrfect, #catlife",product_showcase,4
2024-12-10 22:00:00,328.0,51.0,30.0,When the sunbeam hits just right ☀️,"#meow, #catlife, #catlife",behind_scenes,10
2024-12-10 23:00:00,853.0,38.0,37.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#purrfect, #fluff, #purrfect, #catfood, #catfood",daily_life,20
2024-12-11 00:00:00,551.0,41.0,40.0,Breaking news: Nap time is essential! 😴,"#catsofinstagram, #purrfect, #fluff, #catfood, #catsofinstagram",review,20
2024-12-11 01:00:00,990.0,57.0,42.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#sponsored, #cute, #meow",product_showcase,19
2024-12-11 02:00:00,734.0,63.0,33.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#purrfect, #catlife, #catlife, #sponsored, #catsofinstagram",product_showcase,1
2024-12-11 03:00:00,349.0,65.0,37.0,When the sunbeam hits just right ☀️,"#purrfect, #purrfect",review,18
2024-12-11 04:00:00,567.0,53.0,51.0,Behind the scenes of today's photoshoot - not as easy as it looks! 📸,"#meow, #catfood, #catsofinstagram",daily_life,16
2024-12-11 05:00:00,1052.0,85.0,59.0,Meet our adorable model testing the new Premium Cat Feast! 😺 #sponsored,"#catsofinstagram, #cute, #meow, #kitty",product_showcase,10
2024-12-11 06:00:00,841.0,67.0,42.0,When the sunbeam hits just right ☀️,"#sponsored, #fluff, #catlife",review,7
2024-12-11 07:00:00,598.0,64.0,33.0,NEW PRODUCT ALERT! 🎉 Swipe to see what got four paws up!,"#catfood, #meow",behind_scenes,16
2024-12-11 08:00:00,,92.0,53.0,"Sleepy kitty, happy kitty... Someone loves their new bed! 💤","#purrfect, #kitty, #catfood, #catlife",product_showcase,3
2024-12-11 09:00:00,,60.0,36.0,The face you make when the treats come out 😻,"#kitty, #catlife, #purrfect",review,14
